2014 Form EIA-860 Data - Schedule 6Dcomma 'Cooling System Data',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,Cooling ID,Cooling Status,Inservice Month,Inservice Year,Cooling Type 1,Cooling Type 2,Cooling Type 3,Cooling Type 4,Percent Dry Cooling,Cooling Water Source,Cooling Water Discharge,Water Source Code,Water Type Code,Intake Rate at 100% (Gallons per Minute),Chlorine Inservice Month,Chlorine Inservice Year,Pond Inservice Month,Pond Inservice Year,Pond Surface Area (Acres),Pond Volume (Acre Feet),Tower Inservice Month,Tower Inservice Year,Tower Type 1,Tower Type 2,Tower Type 3,Tower Type 4,Tower Water Rate (Gallons per Minute),Power Requirement (MW),Cost Total (Thousand Dollars),Cost Ponds (Thousand Dollars),Cost Towers (Thousand Dollars),Cost Chlorine Equipment (Thousand Dollars),Intake Distance Shore (Feet),Outlet Distance Shore (Feet),Intake Distance Surface (Feet),Outlet Distance Surface (Feet),Steam Plant Type
55768,RC Cape May Holdings LLC,2378,B L England,NJ,1,RE,10,1962,ON,,,, ,Great Egg Harbor Bay,Great Egg Harbor Bay,SW,BR,"87,971",7,1982, , , , , , ,,,,, , ,985, , ,55,"1,100",75,13,3,1
55768,RC Cape May Holdings LLC,2378,B L England,NJ,2,OP,11,1964,ON,,,, ,Great Egg Harbor Bay,Great Egg Harbor Bay,SW,BR,"105,924",7,1982, , , , , , ,,,,, , ,746, , ,55,"1,100",75,13,3,1
55768,RC Cape May Holdings LLC,2378,B L England,NJ,3,OP,12,1974,RN,,,, ,Great Egg Harbor Bay,Great Egg Harbor Bay,SW,BR,"4,937",12,1974, , , , ,12,1974,NW,,,,"63,285",1,"7,100", ,"4,730",43,"1,100",75,8,8,1
55773,"Dighton Power, LLC",55026,Dighton Power Plant,MA,ACC,OP,5,1999,DC,,,, ,,,OT,, , , , , , , ,5,1999,MD,,,, ,0.88, , , , , , , , ,3
55808,Westmoreland Partners,54035,Roanoke Valley Energy Facililty I,NC,CT1,OP,5,1994,RI,,,, ,Municipality,,SW,FR,"1,346",5,1994, , , , ,5,1994,MW,,,,"93,357",1,"6,348", ,"6,312",36, , , , ,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,CA,1,RE,7,1956,ON,,,, ,Morro Bay,Pacific Ocean,SW,SA,"104,578", , , , , , , , ,,,,, , ,979, , , ,,,13,5,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,CA,2,RE,10,1955,ON,,,, ,Morro Bay,Pacific Ocean,SW,SA,"104,578", , , , , , , , ,,,,, , ,979, , , ,,,13,5,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,CA,3,RE,12,1962,ON,,,, ,Morro Bay,Pacific Ocean,SW,SA,"147,217", , , , , , , , ,,,,, , ,"2,047", , , ,,,13,5,1
55843,Dynegy Morro Bay LLC,259,Dynegy Morro Bay LLC,CA,4,RE,8,1963,ON,,,, ,Morro Bay,Pacific Ocean,SW,SA,"147,217", , , , , , , , ,,,,, , ,"2,047", , , ,,,13,5,1
55861,Sandy Creek Energy Associates  L P,56611,Sandy Creek Energy Station,TX,CS1,OP,2,2013,RI,,,, ,WMARSS,Brazos River,PD,BE,"10,000", , , , , , ,2,2012,MW,,,,"10,200",3.7,"19,000", ,"14,000", , ,, ,,1
55867,Verso Corporation ? Escanaba Paper Company,10208,Escanaba Mill,MI,TC,OP,1,1982,RI,,,, ,Lake Michigan,Lake Michigan,SW,FR,"31,867",1,1982, , , , ,1,1982,MW,,,,"31,867",0.5,816, ,680,128,"3,400", ,28, ,1
55879,Optim Energy LLC,50815,Optim Energy Altura Cogen LLC,TX,CT-1,OP,10,1985,RI,,,, ,San Jacinto River Basin,San Jacinto River Basin,SW,FR,"1,100", , , , , , ,12,1985,MW,,,,"131,992",1.004,"2,693", ,"1,468", ,"3,000",50,6,5,1
55899,Calpine Bosque Energy Center LLC,55172,Bosque County Peaking,TX,COOL5,OP,6,2011,RI,,,, ,Brazos River,Brazos River,SW,FR,"10,323",6,2009, , , , ,6,2009,MW,,,,"159,784",2.4,"3,968", ,"3,501",467,175, ,10, ,1
55903,Domtar Paper Company LLC,50189,Domtar Paper Co LLC Plymouth NC,NC,RR001,OP,1,1937,ON,,,, ,Roanoke River,Roanoke River,SW,FR,"115,350", , , , , , , , ,,,,, , ,455, , , ,,,2,1,1
55906,NextEra Energy Point Beach LLC,4046,Point Beach Nuclear Plant,WI,CW,OP,12,1970,ON,,,, ,Lake Michigan,Lake Michigan,SW,FR,"733,000",4,1992, , , , , , ,,,,, , , , , , ,"1,805",,11,,3
55906,NextEra Energy Point Beach LLC,4046,Point Beach Nuclear Plant,WI,CW2,OP,10,1972,ON,,,, ,Lake Michigan,Lake Michigan,SW,FR,"733,000",4,1992, , , , , , ,,,,, , , , , , ,"1,805",,11,,3
55911,Whitewater Operating Services LLC,55011,LSP-Whitewater LP,WI,UNIT1,OP,9,1997,RI,,,, ,Municipal,Whitewater Creek,GW,FR,"1,526",9,1997, , , , ,9,1997,MW,,,,"62,388",0.6,"1,739", ,"1,064", , , , , ,1
55912,Cottage Grove Operating Services LLC,55010,LSP-Cottage Grove LP,MN,UNIT1,OP,10,1997,RI,,,, ,"Steam Host's Well, 3M Waste","Steam Host's Well, 3M Waste",OT,OT,"1,571",10,1997, , , , ,10,1997,MW,,,,"62,388",1,"1,739", ,"1,064", , , , , ,1
55919,Georgia-Pacific Consr Prods LP-Green Bay,10360,Green Bay West Mill,WI,NCCW,OP,6,1959,ON,,,, ,Lower Fox River,Lower Fox River,SW,FR,"83,483",12,1992, , , , , , ,,,,, , ,695, , , ,, ,18,4,1
55924,GenPower,56671,Longview Power LLC,WV,PAB,OP,12,2011,RI,,,, ,Monongahela River,zero discharge facility in WV,SW,FR,"7,630",9,2010, , , , ,12,2011,MW,,,,"270,017",5.4,"20,000", ,"20,000", ,100,,9, ,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,LA,4AAC,OP,9,1987,DC,,,, ,,,,, , , , , , , ,9,1987,MD,,,, ,0.191, , , , , , , , ,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,LA,5ACT,OP,10,1999,RI,,,, ,Wells,Wells,GW,FR,"1,616", , , , , , ,10,1999,MW,,,,"1,647",1, , , , , , , , ,1
55936,Entergy Gulf States - LA LLC,1391,Louisiana 1,LA,DICW,OP,8,1954,ON,,,, ,Wells,Wells,GW,FR,"3,995", , , , , , , , ,,,,, , , , , , , , , , ,1
55936,Entergy Gulf States - LA LLC,1392,Louisiana 2,LA,3,OS,1,1950,RI,,,, ,Wells,Wells,GW,FR,"2,693", , , , , , ,1,1950,MW,,,,"35,009",1,974, ,974, , , , , ,1
55936,Entergy Gulf States - LA LLC,1392,Louisiana 2,LA,4,OS,5,1953,RI,,,, ,Wells,Wells,GW,FR,"1,795", , , , , , ,5,1953,MW,,,,"35,009",1,890, ,890, , , , , ,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,1,OP,3,1959,RI,,,, ,Sabine River Authority Canal,Sabine River Authority Canal,SW,FR,"1,346", , , , , , ,3,1959,MW,,,,"57,450",1,"1,150", ,"1,150", , , , , ,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,2,OP,3,1959,RI,,,, ,Sabine River Authority Canal,Sabine River Authority Canal,SW,FR,"1,346", , , , , , ,3,1959,MW,,,,"57,450",1,"1,150", ,"1,150", , , , , ,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,3,OP,3,1961,RI,,,, ,Sabine River Authority Canal,Sabine River Authority Canal,SW,FR,"1,795", , , , , , ,3,1960,MW,,,,"78,097",1,"1,188", ,"1,188", , , , , ,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,4,OP,7,1970,RI,,,, ,Sabine River Authority Canal,Sabine River Authority Canal,SW,FR,"6,284", , , , , , ,7,1970,MW,,,,"235,188",2,"4,486", ,"4,486", , , , , ,1
55936,Entergy Gulf States - LA LLC,1393,R S Nelson,LA,6,OP,5,1982,RI,,,, ,Sabine River Authority Canal,Sabine River Authority Canal,SW,FR,"5,835", , , , , , ,5,1982,MW,,,,"220,825",2,"8,101", ,"8,101", , , , , ,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,LA,1,OP,3,1960,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"75,852", , , , , , , , ,,,,, , ,"3,096", , , ,339,,12,,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,LA,2,OP,1,1964,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"94,703", , , , , , , , ,,,,, , ,965, , , ,339,,12,,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,LA,3,OS,12,1968,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"226,660", , , , , , , , ,,,,, , ,"5,031", , , ,339,,12,,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,LA,4,OP,7,1973,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"230,250", , , , , , , , ,,,,, , ,"5,655", , , ,339,,12,,1
55936,Entergy Gulf States - LA LLC,1394,Willow Glen,LA,5,OS,7,1975,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"270,196", , , , , , , , ,,,,, , ,"8,632", , , ,339,,12,,1
55936,Entergy Gulf States - LA LLC,6462,River Bend,LA,CW,OP,6,1986,RI,,,, ,Mississippi River,Mississippi River,SW,FR,"16,001",6,1986, , , , ,6,1986,MW,,,,"508,526",5.5, , , , ,175, ,24, ,3
55937,Entergy Texas Inc.,3457,Lewis Creek,TX,1,OP,12,1970,RC,,,, ,Lake Conroe,Lewis Creek Reservoir,SW,FR,"12,118",12,1970,12,1970,"1,000","17,000", , ,,,,, , ,"7,468","5,824", , ,, ,15, ,1
55937,Entergy Texas Inc.,3459,Sabine,TX,1,OP,3,1962,ON,,,, ,Sabine Lake,Neches River,SW,BR,"174,146", , , , , , , , ,,,,, , ,"1,038", , , ,,,15,,1
55937,Entergy Texas Inc.,3459,Sabine,TX,2,OP,12,1962,ON,,,, ,Sabine Lake,Neches River,SW,BR,"174,146", , , , , , , , ,,,,, , ,"1,038", , , ,,,15,,1
55937,Entergy Texas Inc.,3459,Sabine,TX,3,OP,12,1966,ON,,,, ,Sabine Lake,Neches River,SW,BR,"251,794", , , , , , , , ,,,,, , ,"3,044", , , ,,,17,,1
55937,Entergy Texas Inc.,3459,Sabine,TX,4,OP,8,1974,ON,,,, ,Sabine Lake,Neches River,SW,BR,"285,905", , , , , , , , ,,,,, , ,"4,131", , , ,,,20,,1
55937,Entergy Texas Inc.,3459,Sabine,TX,5A,OP,12,1979,RI,,,, ,Sabine River,Neches River,SW,FR,"4,937", , , , , , ,12,1979,MW,,,,"124,775",1,"10,134", ,"8,951", ,,,18,,1
55937,Entergy Texas Inc.,3459,Sabine,TX,5B,OP,12,1979,RI,,,, ,Sabine River,Neches River,SW,FR,"4,937", , , , , , ,12,1979,MW,,,,"124,775",1,"10,134", ,"8,951", ,,,18,,1
55951,Exelon Nuclear,204,Clinton Power Station,IL,CW-1,OP,11,1987,RC,,,, ,Salt Creek,Salt Creek,SW,FR,"4,488", , ,11,1987,"4,895","74,200", , ,,,,, , , , , , ,, ,21, ,3
55951,Exelon Nuclear,869,Dresden Generating Station,IL,4400-2,OP,8,1970,OC,RC,HT,, ,Kankakee River,Kankakee River,SW,FR,"469,926", , ,8,1970,638,"6,138",5,2003,MW,,,,"420,106",13.5, , , , ,, ,5, ,3
55951,Exelon Nuclear,869,Dresden Generating Station,IL,4400-3,OP,10,1971,OC,RC,HT,, ,Kankakee River,Kankakee River,SW,FR,"469,926", , ,10,1971,638,"6,138",5,2003,MW,,,,"420,106",13.5, , , , ,, ,5, ,3
55951,Exelon Nuclear,880,Quad Cities Generating Station,IL,CW-1,OP,12,1972,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"469,926",12,1972, , , , , , ,,,,, , , , , , ,,"1,060",13,20,3
55951,Exelon Nuclear,880,Quad Cities Generating Station,IL,CW-2,OP,12,1972,ON,,,, ,Mississippi River,Mississippi River,SW,FR,"469,926",12,1972, , , , , , ,,,,, , , , , , ,,"1,060",13,20,3
55951,Exelon Nuclear,2388,Oyster Creek,NJ,535,OP,12,1969,ON,,,, ,Barnegat Bay,Barnegat Bay,SW,SA,"460,052", , , , , , , , ,,,,, , , , , , ,,,20,5,3
55951,Exelon Nuclear,3166,Peach Bottom,PA,28-2,OP,7,1974,ON,HT,,, ,Conowingo Pond,Conowingo Pond,SW,FR,"749,997", , , , , , ,7,1974,MW,,,,"450,178",8.1, , , , ,,100,19,,3
55951,Exelon Nuclear,3166,Peach Bottom,PA,28-3,OP,12,1974,ON,HT,,, ,Conowingo Pond,Conowingo Pond,SW,FR,"749,997", , , , , , ,12,1974,MW,,,,"450,178",8.1, , , , ,,100,19,,3
55951,Exelon Nuclear,6022,Braidwood Generation Station,IL,CW-1,OP,7,1988,RC,,,, ,Braidwood Lake,Braidwood Lake,SW,FR,"20,197", , ,7,1988,"1,269","11,417", , ,,,,, , , , , , ,, ,10, ,3
55951,Exelon Nuclear,6022,Braidwood Generation Station,IL,CW-2,OP,10,1988,RC,,,, ,Braidwood Lake,Braidwood Lake,SW,FR,"20,197", , ,10,1988,"1,269","11,417", , ,,,,, , , , , , ,, ,10, ,3
55951,Exelon Nuclear,6023,Byron Generating Station,IL,CW-1,OP,9,1985,RN,,,, ,Rock RIver,Rock RIver,SW,FR,"17,056", , , , , , ,9,1985,NW,,,,"692,995",13, , , , ,, ,7, ,3
55951,Exelon Nuclear,6023,Byron Generating Station,IL,CW-2,OP,8,1987,RN,,,, ,Rock River,Rock RIver,SW,FR,"17,056", , , , , , ,8,1987,NW,,,,"692,995",13, , , , ,, ,7, ,3
55951,Exelon Nuclear,6026,LaSalle Generating Station,IL,CW-1,OP,1,1984,RC,,,, ,Illinois River Cooling Lake,Illinois River Cooling Lake,SW,FR,"20,646", , ,1,1984,"1,029","13,782", , ,,,,, , , , , , ,, ,9, ,3
55951,Exelon Nuclear,6026,LaSalle Generating Station,IL,CW-2,OP,10,1984,RC,,,, ,Illinois River Cooling Lake,Illinois River Cooling Lake,SW,FR,"20,646", , ,10,1984,"1,029","13,782", , ,,,,, , , , , , ,, ,9, ,3
55951,Exelon Nuclear,6105,Limerick,PA,009-1,OP,2,1986,RN,,,, ,Schuylkill & Delaware Rivers,Delaware River,SW,FR,"16,158", , , , , , ,2,1986,NW,,,,"476,659",10, , , , ,, ,14, ,3
55951,Exelon Nuclear,6105,Limerick,PA,009-2,OP,1,1990,RN,,,, ,Schuylkill & Delaware River,Delaware River,SW,FR,"16,158", , , , , , ,1,1990,NW,,,,"476,659",10, , , , ,, ,14, ,3
55951,Exelon Nuclear,8011,Three Mile Island,PA,511,OP,8,1974,RN,,,, ,Susquehanna River,Susquehanna River,SW,FR,"15,260", , , , , , ,8,1974,NW,,,,"421,452",9, , , , ,, ,14, ,3
55983,Luminant Generation Company LLC,3452,Lake Hubbard,TX,1,OP,6,1970,ON,,,, ,Lake Ray Hubbard,Lake Ray Hubbard,SW,FR,"184,918",6,1970, , , , , , ,,,,, , ,"4,000", , , ,,,18,10,1
55983,Luminant Generation Company LLC,3489,Eagle Mountain,TX,1,RE,7,1954,OC,,,, ,Eagle Mountain Reservoir,,,,"299,819", , ,7,1954,"9,200","190,460", , ,,,,, , ,"3,087", , , ,190,,30,3,1
55983,Luminant Generation Company LLC,3490,Graham,TX,1,OP,12,1960,ON,,,, ,Lake Graham Reservoir,Lake Graham Reservoir,SW,FR,"351,435",12,1960, , , , , , ,,,,, , ,"3,572", , , ,,150,15,5,1
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,1,RE,7,1950,ON,,,, ,Lake Colorado City,,,,"249,999", , ,7,1950,"1,612","29,934", , ,,,,, , ,"4,769", , , ,,,15,,4
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,5,OS,6,1958,RI,RF,,, ,Wells,,GW,FR,"26,930", , , , , , ,6,1958,MW,,,,"65,081",2,"1,891", ,"1,891", , , , , ,1
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,6,SB,12,1973,RI,,,, ,Wells,,GW,FR,"62,836", , , , , , ,12,1973,MW,,,,"232,943",5,"5,928", ,"5,928", , , , , ,1
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,1,OP,6,1958,ON,,,, ,Stryker Creek Reservoir,Stryker Creek Reservoir,SW,FR,"399,460", , , , , , , , ,,,,, , ,"2,407", , , ,,,17,,1
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,1,OP,12,1949,ON,,,, ,Trinidad Lake Reservoir,Trinidad Lake Reservoir,SW,FR,"295,331", , , , , , , , ,,,,, , ,568, , , ,,,17,,1
55983,Luminant Generation Company LLC,6145,Comanche Peak,TX,1,OP,8,1990,ON,,,, ,Squaw Creek Reservoir,Squaw Creek Reservoir,SW,FR,"2,270,170",8,1990, , , , , , ,,,,, , , , , , ,,,,,3
55983,Luminant Generation Company LLC,6146,Martin Lake,TX,1,OP,5,1977,ON,,,, ,Martin Lake,Martin Lake,SW,FR,"2,114,444",5,1977, , , , , , ,,,,, , ,"32,103", , , ,,,32,,1
55983,Luminant Generation Company LLC,6147,Monticello,TX,1,OP,12,1974,ON,,,, ,Monticello Reservoir,Monticello Reservoir,SW,FR,"1,239,223",12,1974, , , , , , ,,,,, , ,"20,224", , , ,,,10,,1
55983,Luminant Generation Company LLC,6648,Sandow No 4,TX,4,OP,5,1981,RC,OC,,, ,Alcoa Lake,Alcoa Lake,SW,FR,"334,379",5,1981,5,1981,880,"14,750", , ,,,,, , ,"7,905","7,905", , ,,,35,,1
55983,Luminant Generation Company LLC,8063,DeCordova Steam Electric Station,TX,1,RE,5,1975,ON,,,, ,Lake Granbury,Lake Granbury,SW,FR,"723,516",5,1975,5,1975,"8,700","153,500", , ,,,,, , ,"1,297", , , ,,,33,,4
55987,CER Generation LLC,55411,Hillabee Energy Center,AL,CT,OP,6,2010,RI,,,, ,Municipality,Oaktasasi Creek,SW,FR,"4,039",6,2010, , , , ,6,2010,MW,,,,"197,935",5,"12,864", ,"12,788",76, , , , ,1
55993,"Kleen Energy Systems, LLC",56798,Kleen Energy Systems Project,CT,CLTW,OP,6,2011,RI,,,, ,Connecticut River,Middletown POTW (City Sewer),SW,FR,"1,711",3,2010, , , , ,6,2011,MW,,,,"129,999",2.65, , , , ,10, ,40, ,1
56020,NRG Cedar Bayou Development Company LLC,56806,Cedar Bayou 4,TX,C41,OP,6,2009,OC,,,, ,Upper Galveston Bay,Upper Galveston Bay,SW,FR,"333,930",6,2009,6,1974,"2,750","13,750", , ,,,,, , ,"1,410","1,410", , ,,,,,3
56020,NRG Cedar Bayou Development Company LLC,56806,Cedar Bayou 4,TX,C42,OP,6,2009,OC,,,, ,Upper Galveston Bay,Upper Galveston Bay,SW,FR,"333,930",6,2009,6,1974,"2,750","13,750", , ,,,,, , ,"1,410","1,410", , ,,,,,3
56023,Arizona Solar One LLC,56812,Solana Generating Station,AZ,CS1,OP,6,2013,RI,,,,0%,On-Site Groundwater,Evaporation Ponds,GW,FR,"75,000",10,2013,6,2013, , ,10,2013,MW,,,,"75,000",1.12,"4,500", ,"3,200",5, , , , ,3
56023,Arizona Solar One LLC,56812,Solana Generating Station,AZ,CS2,OP,10,2013,RI,,,, ,On-Site Groundwater,,GW,BR,"75,000",10,2013, , , , ,10,2013,MW,,,,"75,000",1.12,"3,200", , , , , , , ,3
56031,CPV Maryland LLC,56846,CPV St Charles Energy Center,MD,CPV1,PL,6,2015,RI,,,, ,Mattawoman WWTF,,PD,BE,"3,752", , , , , , ,6,2017,MW,,,,"149,999", , , , , , , , , ,1
56090,Star  West Gen Griffith Energy LLC,55124,Griffith Energy LLC,AZ,CT,OP,1,2002,RI,,,, ,Wells,Evaporation Pond,GW,FR,"3,142", , , , , , ,1,2002,MW,,,,"122,100",4,"7,000", ,"2,900", , , , , ,1
56147,ArcelorMittal Burns Harbor Inc,10245,ArcelorMittal Burns Harbor,IN,10,OP,6,1969,ON,,,, ,Lake Michigan,Lake Michigan,SW,FR,"67,325", , , , , , , , ,,,,, , , , , , ,"3,500",,40,,1
56147,ArcelorMittal Burns Harbor Inc,10245,ArcelorMittal Burns Harbor,IN,11,OP,6,1969,ON,,,, ,Lake Michigan,Lake Michigan,SW,FR,"67,325", , , , , , , , ,,,,, , , , , , ,"3,500",,40,,1
56147,ArcelorMittal Burns Harbor Inc,10245,ArcelorMittal Burns Harbor,IN,12,OP,6,1969,ON,,,, ,Lake Michigan,Lake Michigan,SW,FR,"67,325", , , , , , , , ,,,,, , , , , , ,"3,500",,40,,1
56155,Lansing Board of Water and Light,1831,Eckert Station,MI,1-6,OP,6,1954,ON,HT,,, ,Grand River,Grand River,SW,FR,"202,200", , , , , , ,6,1954,MW,,,,"199,000",4,"4,691", ,"4,690", ,, ,5, ,1
56155,Lansing Board of Water and Light,1832,Erickson Station,MI,1,OP,6,1973,RI,,,, ,Grand River,Grand River,SW,FR,"66,427", , , , , , ,2,2002,MW,,,,"74,955",1,"4,408", ,"4,408", ,,10,5,5,1
56165,ArcelorMittal Indiana Harbor West,10397,ArcelorMittal Indiana Harbor West,IN,COOL7,OP,5,1959,ON,,,,0%,Lake Michigan,Lake Michigan,OT,OT,"2,424", , , , , , , , ,,,,, , ,"1,500", , , ,1,750,,,1
56165,ArcelorMittal Indiana Harbor West,10397,ArcelorMittal Indiana Harbor West,IN,COOL8,OP,4,1995,ON,,,,0%,Lake Michigan,Lake Michigan,OT,OT,"2,424", , , , , , , , ,,,,, , ,"1,500", , , ,1,750,,,1
56165,ArcelorMittal Indiana Harbor West,10397,ArcelorMittal Indiana Harbor West,IN,COOL9,OP,11,2002,RI,,,, ,Lake Michigan,Indiana Harbor Canal,OT,OT,"2,424", , , , , , ,11,2002,MW,,,,"51,179",2.5,"2,500", ,"1,690", ,1,,,,1
56192,Entergy Nuclear Palisades LLC,1715,Palisades,MI,CW,OP,12,1971,RI,,,, ,LAKE MICHEGAN,LAKE MICHEGAN,SW,FR,"79,982",12,1971, , , , ,1,1974,MW,,,,"328,006",6.32, , , , ,"3,300",,25,,3
56195,BP Alternative Energy,55259,Whiting Clean Energy,IN,CT,OP,4,2002,RI,,,, ,Lake Michigan,,SW,FR,"3,142",4,2002, , , , ,4,2002,MW,,,,"154,847",1.5,"3,000", ,"2,000", , , , , ,1
56204,CPV Valley LLC,56940,CPV Valley Energy Center,NY,ACC,PL,6,2016,DC,,,,100%,,,PD,BE, , , , , , , ,6,2016,MD,,,, , , , , , , , , , ,1
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,MO,12,OP,6,1960,ON,,,, ,Missouri River,Missouri River,SW,FR,"117,594", , , , , , , , ,,,,, , ,891, , , ,,,15,3,1
56211,KCP&L Greater Missouri Operations Co,2094,Sibley,MO,3,OP,6,1969,ON,,,, ,Missouri River,Missouri River,SW,FR,"187,611", , , , , , , , ,,,,, , ,"1,618", , , ,,,15,15,1
56211,KCP&L Greater Missouri Operations Co,2098,Lake Road (MO),MO,1,OP,7,1951,RI,,,, ,Well,Missouri River,GW,FR,"21,544", , , , , , ,7,1951,MW,,,,"21,544",0.1,242, ,242, , , , , ,1
56211,KCP&L Greater Missouri Operations Co,2098,Lake Road (MO),MO,2,OP,6,1957,RI,,,, ,Well,Missouri River,GW,FR,"27,828", , , , , , ,6,1957,MW,,,,"27,828",0.1,103, ,103, , , , , ,1
56211,KCP&L Greater Missouri Operations Co,2098,Lake Road (MO),MO,3,OP,6,1962,RI,,,, ,Well,Missouri River,GW,FR,"20,197", , , , , , ,6,1962,MW,,,,"20,197",0.1,61, ,61, , , , , ,1
56211,KCP&L Greater Missouri Operations Co,2098,Lake Road (MO),MO,4,OP,5,1967,ON,,,, ,Missouri River,Missouri River,SW,FR,"82,585", , , , , , , , ,,,,, , ,580, , , ,,,9,5,1
56217,Portsmouth Operating Services LLC,10071,Portsmouth Genco LLC,VA,UNIT1,OP,6,1988,RI,,,, ,Wells,U1 Cooling Tower Basin,GW,BR,898,6,1988, , , , ,6,1988,MW,,,,"35,278",1,"2,060", ,"1,200", , , , , ,1
56217,Portsmouth Operating Services LLC,10071,Portsmouth Genco LLC,VA,UNIT2,OP,6,1988,RI,,,, ,Wells,U2 Cooling Tower Basin,GW,BR,898,6,1988, , , , ,6,1988,MW,,,,"35,278",1,"2,060", ,"1,200", , , , , ,1
56225,Clearwater Paper Corporation,50637,Clearwater Paper IPP Lewiston,ID,4TG,OP,10,1991,RI,ON,,, ,Clearwater River,Snake River,SW,FR,"17,953", , , , , , ,10,1991,MW,,,,"17,953",1,"1,500", ,"1,000", ,15,350,20, ,1
56236,West Deptford Energy LLC,56963,West Deptford Energy Station,NJ,E201,OP,11,2014,RI,,,, ,Municipality,Delaware River,PD,BE,"2,567",11,2014, , , , ,11,2014,MW,,,,"96,000",1.827,"2,805", ,"2,768",37, , , , ,1
56236,West Deptford Energy LLC,56963,West Deptford Energy Station,NJ,E202,OP,11,2014,RI,,,, ,Municipality,Delaware River,PD,BE,"2,567",11,2014, , , , ,11,2014,MW,,,,"96,000",1.827,"2,805", ,"2,768",37, , , , ,1
56290,CPV Vaca Station LLC,56999,CPV Vaca Station LLC,CA,COOL1,PL,6,2020,RI,,,, ,Municipality,,PD,BE,"4,363", , , , , , ,6,2020,MD,,,,"184,918",12, , , , , , , , ,1
56358,CAMS NM LLC,56458,Hobbs Generating Station,NM,ACC,OP,9,2008,DC,,,,100%,,,,, , , , , , , ,9,2008,MD,,,, ,5.511,"9,600", ,"9,600", , , , , ,1
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,ACW,OP,8,2001,RI,,,, ,Lyondell Bassel Chemicals,Lyondell Basell Chemicals,OT,OT,"1,571",8,2001, , , , ,8,2001,MW,,,,"96,050",2.2,"2,325", ,"1,718",40, , , , ,1
56380,EIF Channelview Cogeneration LLC,55187,Channelview Cogeneration Plant,TX,CW,OP,6,2002,RI,,,, ,Equistar Chemicals,Lyondell Basell Chemicals,OT,OT,"1,571",8,2001, , , , ,8,2001,MW,,,,"96,050",2.2,"3,536", ,"1,718",40, , , , ,1
56401,NAEA Energy Massachusetts  LLC,1642,NAEA Energy Massachusetts LLC,MA,3,OP,7,1957,ON,,,, ,Connecticut River,Connecticut River,SW,FR,"49,371", , , , , , , , ,,,,, , ,91, , , ,,15,9,2,1
56480,Empire Generating Co  LLC,56259,Empire Generating Co  LLC,NY,MOCT1,OP,9,2010,HRI,,,,20%,Albany Municipal Sewer Plant,Hudson River,PD,BE,"3,501",9,2010, , , , ,9,2010,WD,,,,"119,838",1.64,"15,800", ,"15,800", , ,, ,12,1
56505,National Grid Generation LLC,2511,E F Barrett,NY,1,OP,11,1956,ON,,,, ,Barnum Island Channel,Barnum Island Channel,SW,SA,"102,000", , , , , , , , ,,,,, , ,"1,232", , , ,,,11,10,1
56505,National Grid Generation LLC,2511,E F Barrett,NY,2,OP,11,1963,ON,,,, ,Barnum Island Channel,Barnum Island Channel,SW,SA,"102,000", , , , , , , , ,,,,, , ,"1,170", , , ,,,11,10,1
56505,National Grid Generation LLC,2513,Far Rockaway,NY,4,RE,12,1953,ON,,,, ,Mott Basin,,SW,SA,"57,002", , , , , , , , ,,,,, , ,806, , , ,,,10,17,4
56505,National Grid Generation LLC,2514,Glenwood,NY,4,RE,12,1952,ON,,,, ,Hempstead Harbor,,SW,SA,"61,041", , , , , , , , ,,,,, , ,670, , , ,,,6,7,4
